AURKA,BRAF,FGFR1,MAP3K7,MAPK15,MKNK1,PAK1,PAK3,PDPK1,PIK3CA,RET,RPS6KB1,SRC,STK11,TTK,smiles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C/C=C1\C(CC(=O)OC[C@H]2O[C@@H](OCCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]2O)C(C(=O)OC)=CO[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C/C=C\c1cc(OC)c(OC)cc1OC
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1
0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,C1=C2CCCN[C@H]2[C@@H]2C[C@H]1[C@H]1CCCCN1C2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C1=CC2=[SH][Zn]3(ON2C=C1)ON1C=CC=CC1=[SH]3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1=Cc2ccccc2Nc2ccccc21
1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,C1CCN2C[C@@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1.O.O.O.O.O.O=S(=O)(O)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1CCNC1
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,C1CCc2nnnn2CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1CNCCN1
1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1CNCCNCCNCCN1
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,C1COC(NC(C2CC2)C2CC2)=N1.O=P(O)(O)O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C1N2CN3CN1CN(C2)C3
1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,C1N2CN3CN1CN(C2)C3.O=C(O)CNC(=O)c1ccccc1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C=C(C(=O)O)[C@@H]1CC[C@@H](C)[C@@H]2CCC(C)=C[C@@H]21
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,C=C(C)C(O)COc1ccc2c(OC)c3ccoc3nc2c1OC
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,C=C(C)C1CC=C(/C=N/O)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)C1CC=C(C)CC1
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,C=C(C)C1CC=C(CO)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)C1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,C=C(C)CSc1nnc2c(n1)[nH]c1ccccc12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@@H]1CC=C(C)CC1
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@@H]1CC[C@@]2(C)CCC(=O)C(C)=C2C1
1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12
0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12
1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@H]1CC=C(C)C(=O)C1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(C)[C@H]1CC=C(C)CC1
1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,C=C(CC(=O)OCCCCCCCC)C(=O)O
1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,C=C(CCC=C(C)C)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,C=C(Cc1ccccc1Cl)C(=O)OCC
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1/C(=C/C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)C)C[C@@H](O)C[C@@H]1O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C=C1/C(=C/C=C2\CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](C)C(C)C)C[C@@H](O)C[C@@H]1O
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCCC(=C)[C@@H]3C[C@H]12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)C3=C[C@H]12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C=C1C(=O)O[C@H]2[C@H]1CCC(=C)[C@@H]1CCC(=C)[C@H]21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(O)[C@@H]12
1,1,0,0,2,1,1,1,1,1,1,1,0,0,1,C=C1C(=O)[C@@]23C(CC[C@@H]1[C@H]2O)[C@@]12CO[C@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1C(n2cnc3c(=O)nc(N)[nH]c32)C[C@H](O)[C@H]1CO.O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,C=C1C2CCC(C2)C1(C)C
1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,C=C1C2CCC(C2)[C@]1(C)CC/C=C(\C)CO
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C
0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,C=C1CCC[C@]2(C)C=C3OC(=O)C(C)=C3C[C@@H]12
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,C=C1CCC[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12
0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,C=C1CCC[C@]2(C)C[C@]3(O)OC(=O)C(C)=C3C[C@@H]12
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,C=C1CCC[C@]2(C)Cc3occ(C)c3C[C@@H]12
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1CCOC1=O
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,C=C1CC[C@@H]2[C@](C)(COC(=O)CCC(=O)O)[C@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O
1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,C=C1CC[C@@H]2[C@](C)(COC(=O)CCC(=O)[O-])[C@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O.[K+]
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5.Cl
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCC(C)C
0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,C=C1CC[C@H]2C[C@@H]1C2(C)C
0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,C=C1CC[C@H]2O[C@]2(C)CC[C@@H]2[C@@H]1CC2(C)C
0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](O)[C@@H]3[C@H]1O)C2(C)C
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(C)=O)C[C@H](C)[C@H](OC(=O)c4ccccc4)[C@@H]3[C@H]1OC(C)=O)C2(C)C
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,C=C1CC[C@H]2[C@@](C)(CCC[C@@]2(C)CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1CCC1=CCOC1=O
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1C/C=C1/C(=O)OCC1O
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@H]1C/C=C1\C=COC1=O
0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,C=C1COC(=O)[C@@]12C[C@H]1CCC[C@H](C)[C@@]1(C)C2
0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,C=C1C[C@@]2(O)O[C@@]3(C[C@H]2C(C)C)[C@@H](C)CC[C@@H]13
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@@H]1C3
0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,C=C1C[C@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]1O)C3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C=C1[C@@H](n2cnc3c(=O)nc(N)[nH]c32)C[C@H](O)[C@H]1CO
0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,C=C1[C@H](O)C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](O)[C@@H]3[C@H]1O)C2(C)C
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,C=C1[C@H](OC(=O)/C=C(\C)CC)C[C@@H](C(C)C)[C@@H]2[C@@H]([C@@H](C)OC(C)=O)C(=O)C[C@@H]12
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,C=C1[C@H]2CC[C@@H]3[C@H]2C(C)(C)CCC[C@]13C
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,C=C1[C@H]2C[C@]3([C@@H]1O)[C@H]1C[C@@H]4[C@@]5(C)CC[C@H](O)[C@@]4([C@@H]1N(CC)C5)[C@@H]3CC2=O
1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CC(=C)C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CC(=O)N1C/C(=C\c2ccc([N+](=O)[O-])cc2)C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)C1
1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,C=CC(=O)N1CC(N2CCN(C(=O)CNc3cc(C4(C)CC4)c(Cl)cc3O)CC2)C1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CC(=O)N1CC/C(=C\c2ccc(F)c([N+](=O)[O-])c2)C(=O)/C(=C/c2ccc(F)c([N+](=O)[O-])c2)C1
0,0,0,0,1,1,0,0,1,0,2,1,0,0,0,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,C=CC(=O)N1CCCC(n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
2,1,2,0,1,0,0,0,1,1,2,1,2,0,1,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c(C(N)=O)c2N)C1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1
1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1
1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1
2,2,2,2,2,1,0,2,2,1,2,1,2,1,2,C=CC(=O)Nc1cc(C)ccc1Nc1nc(Nc2cc(OC)ncc2C)ncc1C(F)(F)F
1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,C=CC(=O)Nc1cc(N2CCN(CC)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1
1,1,1,2,2,1,0,1,1,1,1,1,1,1,2,C=CC(=O)Nc1cc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C.CS(=O)(=O)O
1,1,1,1,2,1,0,1,1,1,1,0,2,1,2,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1
2,0,2,1,0,0,0,1,0,0,2,0,2,0,2,C=CC(=O)Nc1ccc(CN2C(=O)N(c3cc(OC)cc(OC)c3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc32)cc1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1.Cc1ccc(S(=O)(=O)O)cc1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
1,2,2,1,0,0,0,1,1,1,2,1,2,0,0,C=CC(=O)Nc1cccc(C)c1Nc1ncc2cc(-c3c(Cl)c(OC)cc(OC)c3Cl)ccc2n1
1,0,1,0,0,0,0,0,0,0,2,0,2,0,1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1
2,0,2,2,2,1,0,1,2,1,2,1,2,1,2,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(CCF)C4)cc3OC)ncc2C(F)(F)F)c1
2,0,2,1,2,1,0,1,0,1,2,1,2,1,1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1
2,0,2,0,2,2,0,0,0,0,2,1,2,0,1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1
2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1
2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1
2,2,2,2,2,1,0,2,2,1,2,2,2,2,2,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1
2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,C=CC(=O)Nc1cccc(Sc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C=CC(C)(C)c1cc(/C=C/C(=O)c2ccc(O)cc2)c(OC)cc1O
0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,C=CC(C)(O)CCC=C(C)C
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,C=CC(C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CC(N)=O
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,C=CC/C(=N\OS(=O)(=O)[O-])S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O.[K+]
0,0,1,1,2,0,0,0,0,0,1,1,1,0,0,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1
1,1,1,0,1,1,1,1,0,1,2,1,1,0,1,C=CC1=C(C)/C(=C/c2[nH]c(Cc3[nH]c(/C=C4\NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
1,1,0,0,1,1,0,0,0,1,2,1,0,0,1,C=CC1=C(C)c2cc3nc(cc4[nH]c(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4CCC(=O)O)C(CCC(=O)O)=C3C
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CCC(C)C(=O)O
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,C=CCCC(=O)O
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,C=CCCCCCCCCC(=O)O
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Zn+2]
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,C=CCCCCCCCCCO
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC.Cl
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl
1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C=CCNC(N)=S
